Timecode,WinLose,WinProb,Trial,Condition,Time,Tot_spikes,Post_spikes
74062003,1,low,56,Social,2260.19296264648,24,13
74256109,0,low,57,Social,2266.11660766602,25,14
74450247,0,low,58,Social,2272.04122924805,24,17
74644362,0,low,59,Social,2277.96514892578,31,11
74838490,0,low,60,Social,2283.88946533203,32,17
75032613,0,low,61,Social,2289.81362915039,35,16
75226730,0,low,62,Social,2295.73760986328,31,13
75420832,1,low,63,Social,2301.6611328125,25,10
75614952,0,low,64,Social,2307.58520507812,26,13
75809095,0,low,65,Social,2313.50997924805,33,20
76153116,0,low,66,Social,2324.00866699219,27,14
76347208,1,low,67,Social,2329.93188476562,37,14
76541328,0,low,68,Social,2335.85595703125,19,8
76735449,1,low,69,Social,2341.78005981445,27,17
76929591,1,low,70,Social,2347.7048034668,21,8
77123691,0,low,71,Social,2353.62826538086,29,10
77317833,0,low,72,Social,2359.5530090332,23,12
77511933,1,low,73,Social,2365.47647094727,28,12
77706055,0,low,74,Social,2371.40060424805,8,2
77900191,0,low,75,Social,2377.32516479492,17,10
78094319,0,low,76,Social,2383.24948120117,30,15
78288437,0,low,77,Social,2389.17349243164,25,13
78482562,0,low,78,Social,2395.09771728516,12,6
78676679,0,low,79,Social,2401.02169799805,18,10
78870802,0,low,80,Social,2406.94586181641,21,7
79064923,0,low,81,Social,2412.86996459961,21,8
79259044,0,low,82,Social,2418.79406738281,24,12
79453144,1,low,83,Social,2424.71752929688,21,10
79647287,1,low,84,Social,2430.6423034668,18,7
79841389,0,low,85,Social,2436.56582641602,19,10
80035508,1,low,86,Social,2442.48986816406,19,10
80229629,0,low,87,Social,2448.41397094727,26,11
80423768,0,low,88,Social,2454.33862304688,24,14
80617892,0,low,89,Social,2460.26281738281,24,12
80812000,1,low,90,Social,2466.1865234375,24,10
27753865,1,med,1,Social,846.980743408203,27,14
27947984,0,med,2,Social,852.90478515625,24,16
28142105,1,med,3,Social,858.828887939453,13,9
28336226,0,med,4,Social,864.752990722656,19,8
28530368,0,med,5,Social,870.677734375,29,15
28854157,1,med,6,Social,880.558990478516,17,10
29048278,0,med,7,Social,886.483093261719,23,14
29242417,0,med,8,Social,892.407745361328,21,13
29436539,0,med,9,Social,898.331878662109,16,8
29630639,1,med,10,Social,904.255340576172,27,18
29824761,0,med,11,Social,910.179473876953,18,6
30018898,0,med,12,Social,916.104064941406,29,15
30213004,1,med,13,Social,922.027709960938,36,19
30407148,1,med,14,Social,927.952514648438,25,13
30601246,0,med,15,Social,933.875915527344,29,17
30795387,0,med,16,Social,939.800628662109,15,7
30989487,1,med,17,Social,945.724090576172,27,15
31183609,0,med,18,Social,951.648223876953,23,10
31377731,1,med,19,Social,957.572357177734,26,13
31571851,0,med,20,Social,963.496429443359,11,6
31818683,0,med,21,Social,971.029144287109,18,6
32012810,0,med,22,Social,976.953430175781,21,11
32206928,0,med,23,Social,982.87744140625,26,10
32401029,1,med,24,Social,988.800933837891,15,5
32595151,0,med,25,Social,994.725067138672,25,13
32789292,0,med,26,Social,1000.64978027344,31,18
32983393,1,med,27,Social,1006.57327270508,34,19
33177515,0,med,28,Social,1012.49740600586,26,12
33371636,1,med,29,Social,1018.42150878906,34,19
33565756,0,med,30,Social,1024.34558105469,32,16
33759896,0,med,31,Social,1030.27026367188,26,7
33953998,1,med,32,Social,1036.19378662109,25,14
34148141,1,med,33,Social,1042.11856079102,25,14
34343266,0,med,34,Social,1048.07330322266,21,14
34537454,1,med,35,Social,1053.99945068359,26,11
34731574,0,med,36,Social,1059.92352294922,23,7
34925696,1,med,37,Social,1065.84765625,21,5
35119836,1,med,38,Social,1071.77233886719,22,9
35313938,0,med,39,Social,1077.69586181641,27,8
35508079,0,med,40,Social,1083.62057495117,30,17
35702180,1,med,41,Social,1089.54406738281,10,1
35896321,1,med,42,Social,1095.46878051758,25,12
36090444,1,med,43,Social,1101.39294433594,26,14
36334233,0,med,44,Social,1108.83279418945,36,15
36528355,1,med,45,Social,1114.75692749023,19,9
52082089,1,med,46,Social,1589.4192199707,24,9
52276190,0,med,47,Social,1595.34271240234,20,11
52470311,1,med,48,Social,1601.26681518555,26,13
52664432,0,med,49,Social,1607.19091796875,28,16
52858578,0,med,50,Social,1613.11578369141,37,16
53164091,0,med,51,Social,1622.43930053711,27,10
53358190,1,med,52,Social,1628.36273193359,33,14
53552311,0,med,53,Social,1634.2868347168,27,14
53746453,0,med,54,Social,1640.21157836914,34,23
53940574,0,med,55,Social,1646.13568115234,32,16
54134696,0,med,56,Social,1652.05981445312,27,21
54328816,0,med,57,Social,1657.98388671875,24,15
54522917,1,med,58,Social,1663.90737915039,39,10
54717037,0,med,59,Social,1669.83145141602,21,12
54911159,1,med,60,Social,1675.7555847168,27,12
55105301,1,med,61,Social,1681.68032836914,32,17
55299401,0,med,62,Social,1687.6037902832,25,13
55493522,1,med,63,Social,1693.52789306641,24,12
55687657,1,med,64,Social,1699.4524230957,26,17
55881765,0,med,65,Social,1705.37612915039,37,23
56193587,0,med,66,Social,1714.89218139648,23,11
56387681,1,med,67,Social,1720.81546020508,27,12
56581825,1,med,68,Social,1726.74026489258,28,10
56775946,1,med,69,Social,1732.66436767578,21,8
56970043,0,med,70,Social,1738.58773803711,31,15
57164186,0,med,71,Social,1744.51251220703,25,14
57358287,1,med,72,Social,1750.43600463867,24,13
57552407,0,med,73,Social,1756.3600769043,30,14
57746529,1,med,74,Social,1762.28421020508,27,18
57940651,0,med,75,Social,1768.20834350586,32,17
58134790,0,med,76,Social,1774.13299560547,27,15
58328896,1,med,77,Social,1780.056640625,30,17
58523034,1,med,78,Social,1785.98126220703,29,19
58717133,0,med,79,Social,1791.90469360352,26,13
58911257,1,med,80,Social,1797.82888793945,21,11
59105376,0,med,81,Social,1803.7529296875,19,8
59299497,1,med,82,Social,1809.6770324707,20,8
59493639,1,med,83,Social,1815.60177612305,36,21
59687760,1,med,84,Social,1821.52587890625,26,16
59881880,1,med,85,Social,1827.44995117188,33,18
60076003,1,med,86,Social,1833.37411499023,27,14
60270130,1,med,87,Social,1839.29840087891,28,16
60464224,0,med,88,Social,1845.2216796875,11,5
60658375,0,med,89,Social,1851.14669799805,24,14
60852485,0,med,90,Social,1857.07046508789,19,12
38545762,1,high,1,Social,1176.32330322266,14,10
38739884,1,high,2,Social,1182.24743652344,21,12
38934004,1,high,3,Social,1188.17150878906,35,17
39128118,1,high,4,Social,1194.09539794922,21,10
39322246,1,high,5,Social,1200.01971435547,27,13
39578343,1,high,6,Social,1207.83517456055,27,15
39772467,1,high,7,Social,1213.75936889648,34,15
39966586,1,high,8,Social,1219.68341064453,27,18
40160705,1,high,9,Social,1225.60745239258,25,17
40354825,1,high,10,Social,1231.5315246582,28,18
40548949,1,high,11,Social,1237.45571899414,21,15
40743072,1,high,12,Social,1243.3798828125,25,17
40937170,0,high,13,Social,1249.30328369141,36,21
41131315,0,high,14,Social,1255.22811889648,27,14
41325412,1,high,15,Social,1261.15148925781,19,12
41519555,1,high,16,Social,1267.07626342773,25,14
41713671,1,high,17,Social,1273.00021362305,32,19
41907800,1,high,18,Social,1278.92456054688,17,7
42101915,1,high,19,Social,1284.84848022461,40,30
42296037,1,high,20,Social,1290.77261352539,19,15
42679346,0,high,21,Social,1302.47027587891,30,24
42873467,1,high,22,Social,1308.39437866211,32,15
43067609,1,high,23,Social,1314.31912231445,22,8
43261708,0,high,24,Social,1320.24255371094,33,14
43455833,1,high,25,Social,1326.16677856445,34,16
43649972,1,high,26,Social,1332.09143066406,28,12
43844072,0,high,27,Social,1338.01489257812,30,18
44038256,0,high,28,Social,1343.94091796875,18,8
44232314,1,high,29,Social,1349.86309814453,22,13
44426455,1,high,30,Social,1355.7878112793,27,11
44620570,1,high,31,Social,1361.71173095703,30,18
44814698,1,high,32,Social,1367.63604736328,34,19
45008821,1,high,33,Social,1373.56021118164,25,9
45203937,1,high,34,Social,1379.51467895508,19,7
45398156,1,high,35,Social,1385.44177246094,28,10
45592254,0,high,36,Social,1391.36517333984,28,18
45786375,1,high,37,Social,1397.28927612305,25,7
45980496,0,high,38,Social,1403.21337890625,38,14
46174641,0,high,39,Social,1409.13821411133,37,13
46368739,1,high,40,Social,1415.06161499023,33,20
46562882,1,high,41,Social,1420.98638916016,35,18
46757001,1,high,42,Social,1426.9104309082,38,21
46951121,1,high,43,Social,1432.83450317383,29,18
47145246,1,high,44,Social,1438.75872802734,27,20
47339365,1,high,45,Social,1444.68276977539,29,13
62364755,1,high,46,Social,1903.22128295898,19,17
62558897,1,high,47,Social,1909.14602661133,19,11
62753018,1,high,48,Social,1915.07012939453,32,17
62947142,1,high,49,Social,1920.99432373047,23,12
63141257,1,high,50,Social,1926.9182434082,23,12
63429828,0,high,51,Social,1935.72473144531,39,19
63623947,1,high,52,Social,1941.64877319336,29,16
63818068,0,high,53,Social,1947.57287597656,34,19
64012190,1,high,54,Social,1953.49700927734,34,18
64206332,1,high,55,Social,1959.42175292969,37,18
64400451,1,high,56,Social,1965.34579467773,17,11
64594573,1,high,57,Social,1971.26992797852,29,11
64788697,1,high,58,Social,1977.19412231445,28,12
64982795,0,high,59,Social,1983.11752319336,27,11
65176916,1,high,60,Social,1989.04162597656,18,9
65371037,0,high,61,Social,1994.96572875977,20,11
65565158,1,high,62,Social,2000.88983154297,30,19
65759300,1,high,63,Social,2006.81457519531,16,9
65953401,0,high,64,Social,2012.73806762695,25,16
66147521,1,high,65,Social,2018.66213989258,23,5
66533307,0,high,66,Social,2030.43539428711,23,13
66727450,0,high,67,Social,2036.36016845703,31,16
66921549,1,high,68,Social,2042.28359985352,26,14
67115693,1,high,69,Social,2048.20840454102,27,16
67309812,1,high,70,Social,2054.13244628906,32,12
67503933,1,high,71,Social,2060.05654907227,25,10
67698034,0,high,72,Social,2065.98004150391,36,18
67892179,0,high,73,Social,2071.90487670898,20,10
68086276,1,high,74,Social,2077.82824707031,18,9
68280416,1,high,75,Social,2083.7529296875,27,12
68474540,1,high,76,Social,2089.67712402344,30,12
68668661,1,high,77,Social,2095.60122680664,20,14
68862779,1,high,78,Social,2101.52523803711,42,19
69056901,1,high,79,Social,2107.44937133789,26,16
69251021,1,high,80,Social,2113.37344360352,33,22
69445124,0,high,81,Social,2119.29699707031,17,11
69639244,1,high,82,Social,2125.22106933594,33,18
69833366,0,high,83,Social,2131.14520263672,22,13
70027486,1,high,84,Social,2137.06927490234,36,21
70221629,1,high,85,Social,2142.99404907227,37,21
70415729,0,high,86,Social,2148.91751098633,29,19
70609851,1,high,87,Social,2154.84164428711,19,7
70803992,1,high,88,Social,2160.76635742188,37,19
70998095,0,high,89,Social,2166.68991088867,36,23
71192216,1,high,90,Social,2172.61401367188,28,17
