Timecode,WinLose,WinProb,Trial,Condition,Time,Tot_spikes,Post_spikes
39008315,1,med,21,Social,1190.43930053711,2,1
39202463,1,med,22,Social,1196.36422729492,1,0
39396557,0,med,23,Social,1202.28750610352,0,0
39590705,0,med,24,Social,1208.21243286133,1,1
39784800,1,med,25,Social,1214.1357421875,0,0
39978920,0,med,26,Social,1220.05981445312,0,0
40173042,1,med,27,Social,1225.98394775391,0,0
40367162,0,med,28,Social,1231.90802001953,2,1
40561283,1,med,29,Social,1237.83212280273,2,1
40755405,0,med,30,Social,1243.75625610352,0,0
40949551,0,med,31,Social,1249.68112182617,1,0
41143673,0,med,32,Social,1255.60525512695,0,0
41337796,0,med,33,Social,1261.52941894531,0,0
41531916,0,med,34,Social,1267.45349121094,4,4
41726036,0,med,35,Social,1273.37756347656,2,1
41920131,1,med,36,Social,1279.30087280273,4,3
42114278,1,med,37,Social,1285.22576904297,2,2
42308403,1,med,38,Social,1291.14999389648,2,1
42502494,0,med,39,Social,1297.07318115234,1,1
42696645,0,med,40,Social,1302.99819946289,0,0
42890737,1,med,41,Social,1308.92141723633,0,0
43084884,1,med,42,Social,1314.84631347656,4,4
43279005,1,med,43,Social,1320.77041625977,0,0
43473100,0,med,44,Social,1326.69372558594,0,0
43667244,0,med,45,Social,1332.61853027344,2,0
68251827,1,med,46,Social,2082.88046264648,2,1
68445921,0,med,47,Social,2088.80374145508,1,1
68640042,1,med,48,Social,2094.72784423828,2,2
68834163,0,med,49,Social,2100.65194702148,1,0
69028311,0,med,50,Social,2106.5768737793,0,0
69276491,0,med,51,Social,2114.15072631836,4,1
69470612,0,med,52,Social,2120.07482910156,3,2
69664727,0,med,53,Social,2125.9987487793,4,1
69858855,0,med,54,Social,2131.92306518555,1,1
70052949,1,med,55,Social,2137.84634399414,6,3
70247097,1,med,56,Social,2143.77127075195,6,6
70441218,1,med,57,Social,2149.69537353516,4,3
70635312,0,med,58,Social,2155.61865234375,1,0
70829433,1,med,59,Social,2161.54275512695,7,4
71023580,1,med,60,Social,2167.46765136719,6,4
71217675,0,med,61,Social,2173.39096069336,3,0
71411797,1,med,62,Social,2179.31509399414,6,4
71605944,1,med,63,Social,2185.23999023438,3,1
71800067,1,med,64,Social,2191.16415405273,2,2
71994186,1,med,65,Social,2197.08819580078,2,1
72267759,1,med,66,Social,2205.43698120117,5,3
72461853,0,med,67,Social,2211.36026000977,2,1
72656000,0,med,68,Social,2217.28515625,3,2
72850095,1,med,69,Social,2223.20846557617,3,2
73044241,1,med,70,Social,2229.13333129883,4,2
73238337,0,med,71,Social,2235.05667114258,3,3
73432485,0,med,72,Social,2240.98159790039,0,0
73626580,1,med,73,Social,2246.90490722656,4,2
73820728,1,med,74,Social,2252.82983398438,0,0
74014849,1,med,75,Social,2258.75393676758,2,1
74208943,0,med,76,Social,2264.67721557617,2,0
74403091,0,med,77,Social,2270.60214233398,4,0
74597185,1,med,78,Social,2276.52542114258,7,4
74791307,0,med,79,Social,2282.44955444336,5,5
74985430,1,med,80,Social,2288.37371826172,1,1
75179574,1,med,81,Social,2294.29852294922,1,1
75373669,0,med,82,Social,2300.22183227539,0,0
75567818,0,med,83,Social,2306.14678955078,0,0
75761912,1,med,84,Social,2312.07006835938,0,0
75956062,1,med,85,Social,2317.99505615234,5,5
76150154,0,med,86,Social,2323.91827392578,1,0
76344301,0,med,87,Social,2329.84317016602,1,1
76538396,1,med,88,Social,2335.76647949219,1,0
76732517,0,med,89,Social,2341.69058227539,1,0
76926639,1,med,90,Social,2347.61471557617,1,0
53690260,1,high,1,Social,1638.49670410156,6,3
53884408,1,high,2,Social,1644.42163085938,4,1
54078525,1,high,3,Social,1650.34561157227,1,1
54272650,1,high,4,Social,1656.26983642578,3,1
54466764,1,high,5,Social,1662.19372558594,3,1
54732428,1,high,6,Social,1670.30114746094,1,1
54926518,0,high,7,Social,1676.22430419922,2,1
55120665,0,high,8,Social,1682.14920043945,0,0
55314761,1,high,9,Social,1688.0725402832,2,1
55508908,1,high,10,Social,1693.99743652344,0,0
55703029,1,high,11,Social,1699.92153930664,8,0
55897125,0,high,12,Social,1705.84487915039,4,3
56091246,1,high,13,Social,1711.76898193359,3,0
56285393,1,high,14,Social,1717.69387817383,11,7
56479488,0,high,15,Social,1723.6171875,6,3
56673608,1,high,16,Social,1729.54125976562,3,2
56867730,0,high,17,Social,1735.46539306641,2,1
57061853,1,high,18,Social,1741.38955688477,3,3
57255972,0,high,19,Social,1747.31359863281,7,5
57450093,1,high,20,Social,1753.23770141602,1,1
57702669,1,high,21,Social,1760.94570922852,7,3
57896763,0,high,22,Social,1766.86898803711,6,2
58090884,1,high,23,Social,1772.79309082031,6,2
58285032,1,high,24,Social,1778.71801757812,5,1
58479151,1,high,25,Social,1784.64205932617,2,0
58673275,1,high,26,Social,1790.56625366211,2,1
58867403,1,high,27,Social,1796.49057006836,3,1
59061515,1,high,28,Social,1802.41439819336,2,1
59255611,0,high,29,Social,1808.33773803711,2,2
59449732,1,high,30,Social,1814.26184082031,2,0
59643853,0,high,31,Social,1820.18594360352,3,2
59837974,1,high,32,Social,1826.11004638672,8,3
60032122,1,high,33,Social,1832.03497314453,3,2
60226216,0,high,34,Social,1837.95825195312,1,0
60420339,1,high,35,Social,1843.88241577148,7,6
60614458,0,high,36,Social,1849.80645751953,3,3
60808579,1,high,37,Social,1855.73056030273,5,3
61002726,1,high,38,Social,1861.65545654297,4,3
61196846,1,high,39,Social,1867.57952880859,1,1
61390970,1,high,40,Social,1873.50372314453,4,1
61585090,1,high,41,Social,1879.42779541016,7,3
61779185,0,high,42,Social,1885.35110473633,7,5
61973306,1,high,43,Social,1891.27520751953,7,5
62167427,0,high,44,Social,1897.19931030273,2,1
62361548,1,high,45,Social,1903.12341308594,2,1
86965266,1,high,46,Social,2653.96929931641,0,0
87159387,1,high,47,Social,2659.89340209961,2,0
87353508,1,high,48,Social,2665.81750488281,0,0
87547629,1,high,49,Social,2671.74160766602,1,0
87741750,1,high,50,Social,2677.66571044922,1,0
88001393,1,high,51,Social,2685.58938598633,1,0
88195519,1,high,52,Social,2691.51364135742,3,1
88389639,1,high,53,Social,2697.43771362305,4,3
88583760,1,high,54,Social,2703.36181640625,1,1
88777855,0,high,55,Social,2709.28512573242,4,3
88971976,1,high,56,Social,2715.20922851562,3,1
89166098,0,high,57,Social,2721.13336181641,6,1
89360218,1,high,58,Social,2727.05743408203,1,0
89554340,0,high,59,Social,2732.98156738281,4,2
89748487,0,high,60,Social,2738.90646362305,0,0
89942610,0,high,61,Social,2744.83062744141,0,0
90136703,1,high,62,Social,2750.75387573242,0,0
90330825,0,high,63,Social,2756.6780090332,0,0
90524947,1,high,64,Social,2762.60214233398,1,0
90719066,0,high,65,Social,2768.52618408203,9,5
90959876,1,high,66,Social,2775.87512207031,1,0
91154022,1,high,67,Social,2781.79998779297,3,3
91348143,1,high,68,Social,2787.72409057617,3,0
91542264,1,high,69,Social,2793.64819335938,1,1
91736386,1,high,70,Social,2799.57232666016,1,1
91930499,1,high,71,Social,2805.49618530273,0,0
92124621,1,high,72,Social,2811.42031860352,1,1
92318749,1,high,73,Social,2817.34463500977,8,5
92512870,1,high,74,Social,2823.26873779297,4,4
92706965,0,high,75,Social,2829.19204711914,1,1
92901113,0,high,76,Social,2835.11697387695,3,1
93095207,1,high,77,Social,2841.04025268555,2,1
93289354,1,high,78,Social,2846.96514892578,0,0
93483450,0,high,79,Social,2852.88848876953,2,1
93727287,0,high,80,Social,2860.3298034668,6,1
93921407,0,high,81,Social,2866.25387573242,3,0
94115503,1,high,82,Social,2872.17721557617,0,0
94309651,1,high,83,Social,2878.10214233398,4,2
94503772,1,high,84,Social,2884.02624511719,5,2
94697888,1,high,85,Social,2889.9501953125,6,0
94892014,1,high,86,Social,2895.87445068359,0,0
95086136,1,high,87,Social,2901.79858398438,2,0
95280230,0,high,88,Social,2907.72186279297,3,3
95474351,1,high,89,Social,2913.64596557617,3,2
95668499,1,high,90,Social,2919.57089233398,2,0
